epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,5759.47,0.41689,0.00116,0.00116,0.27028,0.86255,0.96198,0.94408,0.98348,0.9089,0,0,0,0,0.43657,0,5e-05,0.28889,0.83756,0.000311268,0.000311268,0.000311268
138,5798.28,0.40984,0.00119,0.00129,0.26532,0.85893,0.96141,0.9439,0.98346,0.90853,0,0,0,0,0.43651,0,5e-05,0.28892,0.83754,0.000282345,0.000282345,0.000282345
139,5837.15,0.41341,0.00145,0.00134,0.267,0.86054,0.96141,0.94391,0.98356,0.90913,0,0,0,0,0.43633,0,5e-05,0.28906,0.83744,0.000255513,0.000255513,0.000255513
140,5875.99,0.411,0.001,0.0014,0.26545,0.85953,0.96161,0.94391,0.98348,0.90907,0,0,0,0,0.43638,0,5e-05,0.28906,0.83753,0.000230784,0.000230784,0.000230784
141,5929.51,0.35128,0.00083,0.00016,0.21692,0.81421,0.96142,0.94412,0.9838,0.90932,0,0,0,0,0.43641,0,5e-05,0.28894,0.83756,0.000208169,0.000208169,0.000208169
142,5968.26,0.34802,0.00083,0.00022,0.21219,0.81311,0.96202,0.94431,0.98378,0.90907,0,0,0,0,0.43656,0,5e-05,0.28887,0.83762,0.000187678,0.000187678,0.000187678
143,6007.06,0.34287,0.00079,0.00021,0.21127,0.8111,0.96145,0.9455,0.98375,0.90903,0,0,0,0,0.43627,0,5e-05,0.28877,0.83749,0.00016932,0.00016932,0.00016932
144,6045.99,0.34137,0.00073,0.00025,0.21004,0.81186,0.96185,0.94493,0.98364,0.90908,0,0,0,0,0.43645,0,5e-05,0.28897,0.8375,0.000153102,0.000153102,0.000153102
145,6084.79,0.34086,0.00076,0.00014,0.20834,0.81134,0.96185,0.94492,0.98369,0.90914,0,0,0,0,0.43647,0,5e-05,0.28889,0.83758,0.000139032,0.000139032,0.000139032
146,6123.51,0.34148,0.00076,0.00021,0.20924,0.81337,0.96202,0.94469,0.98372,0.90877,0,0,0,0,0.43646,0,5e-05,0.2888,0.8376,0.000127117,0.000127117,0.000127117
147,6162.31,0.33868,0.00071,0.00017,0.20617,0.80945,0.96185,0.94492,0.98372,0.90911,0,0,0,0,0.43642,0,5e-05,0.28861,0.83763,0.00011736,0.00011736,0.00011736
148,6201.1,0.3372,0.00072,0.00029,0.20636,0.81108,0.96224,0.94476,0.98374,0.90875,0,0,0,0,0.43645,0,5e-05,0.28882,0.83762,0.000109768,0.000109768,0.000109768
149,6239.91,0.33708,0.00072,0.00017,0.2055,0.80733,0.96202,0.94419,0.98372,0.90885,0,0,0,0,0.4364,0,5e-05,0.28882,0.83766,0.000104342,0.000104342,0.000104342
150,6278.75,0.33681,0.00072,0.00011,0.20571,0.80879,0.96202,0.94429,0.98377,0.9092,0,0,0,0,0.43638,0,5e-05,0.28884,0.83772,0.000101086,0.000101086,0.000101086
