epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,5288.61,0.53693,0.06081,0.05339,0.36417,0.90098,0.95652,0.93678,0.98234,0.89508,0.00672,0.00805,0.00108,0.00101,0.4713,0.04659,0.01062,0.32781,0.84189,0.00117072,0.00117072,0.00117072
120,5332.47,0.53113,0.05042,0.05394,0.36022,0.89984,0.95654,0.93728,0.98252,0.89508,0.00671,0.00805,0.00108,0.00101,0.47091,0.04652,0.01065,0.32762,0.84173,0.00110718,0.00110718,0.00110718
121,5376.25,0.53673,0.05668,0.05582,0.36228,0.90109,0.95634,0.93749,0.98255,0.89545,0.00671,0.00805,0.00108,0.00101,0.47052,0.04649,0.01065,0.32738,0.8416,0.00104537,0.00104537,0.00104537
122,5420.13,0.53654,0.05646,0.05479,0.3602,0.90065,0.95613,0.93708,0.98256,0.8955,0.0067,0.00805,0.00108,0.00101,0.47035,0.04352,0.01104,0.32736,0.84155,0.000985311,0.000985311,0.000985311
123,5464.06,0.53502,0.05544,0.04549,0.3634,0.90083,0.95659,0.93623,0.98257,0.89539,0.0067,0.00805,0.00108,0.00101,0.47013,0.04654,0.0108,0.32711,0.84143,0.00092704,0.00092704,0.00092704
124,5507.95,0.5326,0.05418,0.0471,0.35878,0.89905,0.95676,0.93517,0.98255,0.89537,0.00669,0.00805,0.00108,0.00102,0.47008,0.04691,0.01085,0.32699,0.84137,0.000870577,0.000870577,0.000870577
125,5551.84,0.52821,0.06034,0.04705,0.35553,0.90059,0.95721,0.93517,0.98249,0.89575,0.00684,0.00826,0.00109,0.00102,0.46981,0.04634,0.01091,0.32668,0.84125,0.000815947,0.000815947,0.000815947
126,5595.6,0.52807,0.0525,0.04116,0.35768,0.89927,0.9566,0.93581,0.98251,0.8962,0.00685,0.00826,0.00109,0.00102,0.46933,0.0463,0.01106,0.32654,0.84126,0.000763174,0.000763174,0.000763174
127,5639.51,0.53061,0.05086,0.05092,0.35844,0.90079,0.95685,0.93503,0.98238,0.89574,0.00682,0.00826,0.00109,0.00102,0.46896,0.04672,0.01113,0.32621,0.84114,0.000712282,0.000712282,0.000712282
128,5683.25,0.52408,0.05028,0.04081,0.3529,0.89645,0.95728,0.93531,0.9824,0.8967,0.0068,0.00826,0.00109,0.00102,0.46857,0.04613,0.0112,0.326,0.84105,0.000663292,0.000663292,0.000663292
129,5727.01,0.52666,0.04752,0.0489,0.35534,0.89767,0.95741,0.93453,0.98243,0.89672,0.00677,0.00826,0.0011,0.00102,0.46798,0.0461,0.01122,0.32582,0.84092,0.000616227,0.000616227,0.000616227
130,5770.83,0.52619,0.05065,0.0397,0.35654,0.8989,0.95746,0.93467,0.98249,0.89634,0.00676,0.00826,0.0011,0.00103,0.46787,0.04606,0.0113,0.32586,0.84078,0.000571106,0.000571106,0.000571106
131,5814.68,0.52422,0.04926,0.04953,0.35352,0.89739,0.95768,0.93501,0.98246,0.89671,0.00676,0.00826,0.0011,0.00104,0.46773,0.04647,0.01135,0.3256,0.84076,0.00052795,0.00052795,0.00052795
132,5858.57,0.52204,0.05751,0.04542,0.35282,0.89812,0.95756,0.93517,0.98259,0.89677,0.00676,0.00826,0.0011,0.00104,0.46736,0.04633,0.01141,0.32554,0.84066,0.000486777,0.000486777,0.000486777
133,5902.46,0.52293,0.04947,0.04138,0.35341,0.89862,0.9577,0.9353,0.98237,0.89672,0.00676,0.00826,0.0011,0.00103,0.46719,0.04639,0.01151,0.3256,0.84056,0.000447606,0.000447606,0.000447606
134,5946.16,0.52594,0.05222,0.0531,0.35333,0.89739,0.95789,0.935,0.98241,0.89679,0.00676,0.00826,0.0011,0.00103,0.4669,0.04628,0.01159,0.32563,0.84042,0.000410454,0.000410454,0.000410454
135,5989.89,0.51707,0.04657,0.04686,0.34822,0.89371,0.95831,0.935,0.98239,0.89637,0.00676,0.00826,0.0011,0.00103,0.46675,0.04623,0.0117,0.32557,0.84036,0.000375337,0.000375337,0.000375337
136,6033.79,0.51445,0.04691,0.03545,0.34687,0.89425,0.95873,0.93508,0.98236,0.89679,0.00676,0.00826,0.0011,0.00103,0.46681,0.04626,0.0118,0.32557,0.84032,0.00034227,0.00034227,0.00034227
137,6077.62,0.52307,0.04684,0.03808,0.35408,0.89747,0.95875,0.93563,0.98242,0.89676,0.00676,0.00826,0.0011,0.00103,0.46654,0.04628,0.01187,0.32533,0.84027,0.000311268,0.000311268,0.000311268
138,6121.5,0.51585,0.04693,0.04369,0.34987,0.89515,0.95852,0.93581,0.98237,0.89694,0.00677,0.00826,0.0011,0.00104,0.46644,0.04632,0.01198,0.32519,0.84029,0.000282345,0.000282345,0.000282345
139,6165.21,0.51948,0.05225,0.03608,0.35069,0.89785,0.95894,0.93602,0.98237,0.89724,0.00676,0.00826,0.0011,0.00104,0.46611,0.0475,0.01148,0.32503,0.84019,0.000255513,0.000255513,0.000255513
140,6208.97,0.51577,0.04779,0.03988,0.34908,0.89483,0.95758,0.93735,0.98234,0.89726,0.00676,0.00826,0.0011,0.00104,0.46581,0.04752,0.01159,0.32497,0.84006,0.000230784,0.000230784,0.000230784
141,6277.15,0.44125,0.02167,0.05345,0.28698,0.84337,0.95776,0.9375,0.98229,0.89731,0.00677,0.00826,0.0011,0.00104,0.46556,0.0477,0.01156,0.32495,0.83989,0.000208169,0.000208169,0.000208169
142,6320.78,0.43427,0.02025,0.05044,0.27947,0.84017,0.9582,0.93732,0.98223,0.89727,0.00677,0.00826,0.0011,0.00104,0.46545,0.04783,0.01153,0.3249,0.83989,0.000187678,0.000187678,0.000187678
143,6364.5,0.42645,0.0206,0.04663,0.27652,0.83774,0.95815,0.9375,0.98223,0.89729,0.00677,0.00826,0.0011,0.00104,0.46516,0.04802,0.01153,0.32483,0.83978,0.00016932,0.00016932,0.00016932
144,6408.24,0.42547,0.01952,0.0411,0.27406,0.83679,0.95759,0.93757,0.9823,0.89742,0.0068,0.00826,0.0011,0.00104,0.46498,0.04802,0.01152,0.32451,0.83975,0.000153102,0.000153102,0.000153102
145,6451.84,0.42851,0.02003,0.04915,0.27555,0.84005,0.95793,0.9375,0.98232,0.89752,0.00664,0.00805,0.0011,0.00104,0.46466,0.0482,0.01152,0.3246,0.83961,0.000139032,0.000139032,0.000139032
146,6495.35,0.42649,0.02015,0.05653,0.27313,0.83775,0.95757,0.93714,0.98236,0.89773,0.00668,0.00805,0.0011,0.00104,0.46428,0.04844,0.01154,0.32454,0.83949,0.000127117,0.000127117,0.000127117
147,6538.84,0.42221,0.02065,0.04908,0.27258,0.83798,0.95758,0.93736,0.98218,0.89773,0.0067,0.00805,0.0011,0.00104,0.46403,0.04866,0.01153,0.32445,0.8394,0.00011736,0.00011736,0.00011736
148,6582.42,0.42506,0.02015,0.04685,0.2724,0.83852,0.95717,0.93743,0.9822,0.89753,0.00673,0.00805,0.0011,0.00104,0.46351,0.04889,0.01156,0.32441,0.83928,0.000109768,0.000109768,0.000109768
149,6625.9,0.4182,0.02076,0.04384,0.26983,0.83408,0.95697,0.93758,0.98221,0.89767,0.00674,0.00803,0.0011,0.00104,0.46329,0.04892,0.01157,0.32432,0.83924,0.000104342,0.000104342,0.000104342
150,6669.34,0.42051,0.02048,0.04231,0.27176,0.83732,0.95696,0.93735,0.98223,0.89755,0.00657,0.00784,0.0011,0.00104,0.46302,0.04912,0.01154,0.32412,0.83908,0.000101086,0.000101086,0.000101086
